Advances,TID,SID,TSV
45973,16380,6228,1269
45974,7863,16380,1065
45975,23875,7863,2174
45976,45005,23875,7761
45977,20095,45005,7222
45978,48939,20095,7722
45979,17531,48939,8042
45980,44270,17531,7442
45981,64625,44270,2579
45982,51108,64625,1914
45983,10424,51108,7651
45984,49386,10424,7434
45985,36918,49386,2587
45986,63972,36918,3386
45987,42645,63972,3054
45988,46344,42645,627
45989,671,46344,5874
45990,15573,671,1993
45991,36135,15573,5694
45992,31585,36135,7880
45993,55902,31585,5159
45994,25840,55902,6101
45995,43158,25840,6540
45996,34792,43158,1519
45997,19126,34792,6571
45998,7906,19126,2698
45999,41454,7906,6113
46000,46507,41454,648
46001,35185,46507,1947
46002,57452,35185,3363
46003,2102,57452,7435
46004,15447,2102,1676
46005,36887,15447,5512
46006,906,36887,4723
46007,54978,906,6825
46008,31233,54978,5528
46009,48220,31233,6347
46010,28631,48220,6769
46011,3269,28631,3170
46012,38179,3269,4924
46013,985,38179,4831
46014,30255,985,3774
46015,10793,30255,2944
46016,15075,10793,537
46017,44798,15075,4739
46018,49813,44798,3469
46019,42403,49813,3302
46020,64923,42403,2823
46021,53063,64923,1627
46022,34903,53063,2274
46023,45057,34903,1802
46024,6037,45057,5362
46025,58542,6037,7783
46026,19567,58542,5400
46027,55493,19567,4757
46028,38422,55493,2522
46029,26208,38422,7694
46030,61996,26208,4745
46031,26615,61996,4795
46032,12445,26615,2797
46033,8882,12445,581
46034,60945,8882,6548
46035,33079,60945,3556
46036,20588,33079,6699
46037,43605,20588,8007
46038,49916,43605,3349
46039,25617,49916,5341
46040,3143,25617,3338
46041,15049,3143,1745
46042,11659,15049,744
46043,23956,11659,3587
46044,7290,23956,2109
46045,56335,7290,6158
46046,41403,56335,4022
46047,16165,41403,5075
46048,2849,16165,1664
46049,42402,2849,5584
46050,65233,42402,2926
46051,28304,65233,4616
46052,9379,28304,2374
46053,24231,9379,3904
46054,40316,24231,6267
46055,58207,40316,4036
46056,60543,58207,484
46057,60770,60543,35
46058,7227,60770,7723
46059,42350,7227,5930
46060,6730,42350,6116
46061,18924,6730,2676
46062,36348,18924,6274
46063,41151,36348,1448
46064,25335,41151,6217
46065,59426,25335,4442
46066,61189,59426,228
46067,57994,61189,433
46068,37465,57994,3610
46069,52448,37465,3031
46070,1047,52448,6430
46071,37784,1047,4849
46072,47334,37784,1391
46073,49775,47334,3921
46074,2000,49775,6327
46075,17361,2000,2176
46076,29117,17361,1613
46077,24635,29117,560
46078,51792,24635,5453
46079,23314,51792,4648
46080,34026,23314,7167
46081,55752,34026,2980
46082,10015,55752,8154
46083,49988,10015,7307
46084,27112,49988,5461
46085,51430,27112,5153
46086,62797,51430,1973
46087,8105,62797,7516
46088,28262,8105,3641
46089,26403,28262,296
46090,54747,26403,5727
46091,9593,54747,7700
46092,34126,9593,5126
46093,60033,34126,3577
46094,33881,60033,3547
46095,59821,33881,3518
46096,514,59821,7541
46097,63849,514,8045
46098,36303,63849,3732
46099,14361,36303,5818
46100,50152,14361,8062
46101,27102,50152,5446
46102,37345,27102,7943
46103,18368,37345,6852
46104,38440,18368,6717
46105,49141,38440,1339
46106,29229,49141,6587
46107,24675,29229,585
46108,51123,24675,5370
46109,8068,51123,6918
46110,5111,8068,398
46111,17754,5111,2773
46112,16264,17754,3930
46113,42265,16264,4946
46114,38920,42265,1954
46115,31143,38920,7221
46116,37170,31143,7442
46117,23086,37170,6499
46118,11474,23086,3807
46119,45384,11474,5043
46120,54676,45384,3227
46121,14490,54676,7585
46122,57047,14490,7369
46123,972,57047,7075
46124,19432,972,2308
46125,61769,19432,5972
46126,2892,61769,8000
46127,46121,2892,6124
46128,1796,46121,5733
46129,27183,1796,3493
46130,22776,27183,1626
46131,41419,22776,7974
46132,10975,41419,4450
46133,10105,10975,436
46134,23394,10105,3971
46135,46832,23394,7602
46136,32340,46832,6420
46137,5125,32340,3402
46138,17451,5125,2565
46139,59442,17451,5507
46140,21797,59442,6050
46141,23828,21797,262
46142,18104,23828,885
46143,39269,18104,7163
46144,5697,39269,4580
46145,21821,5697,2159
46146,37395,21821,6373
46147,31650,37395,7478
46148,57929,31650,4925
46149,37541,57929,3613
46150,1298,37541,4854
46151,14499,1298,1974
46152,7760,14499,1246
46153,48236,7760,5191
46154,185,48236,6042
46155,32593,185,4093
46156,59106,32593,4918
46157,47978,59106,2993
46158,64732,47978,2294
46159,17819,64732,5928
46160,44871,17819,7515
46161,16923,44871,7595
46162,49928,16923,4130
46163,21385,49928,4624
46164,37128,21385,6224
46165,57303,37128,2523
46166,29603,57303,5518
46167,27536,29603,774
46168,4018,27536,3204
46169,4933,4018,926
46170,47441,4933,5442
46171,42023,47441,942
46172,21721,42023,7711
46173,4113,21721,2201
46174,52890,4113,7121
46175,50841,52890,256
46176,10335,50841,7640
46177,11228,10335,112
46178,14793,11228,578
46179,50972,14793,8154
46180,10485,50972,7677
46181,9844,10485,464
46182,25366,9844,2220
46183,43555,25366,6438
46184,2274,43555,5208
46185,49476,2274,6452
46186,26886,49476,5384
46187,27376,26886,126
46188,54018,27376,5950
46189,23053,54018,4385
46190,55058,23053,4515
46191,46956,55058,3087
46192,31762,46956,6511
46193,31958,31762,24
46194,8838,31958,3018
46195,38202,8838,5879
46196,17450,38202,6690
46197,41249,17450,7329
46198,4524,41249,5649
46199,17416,4524,2740
46200,44169,17416,7440
46201,34398,44169,1370
46202,28968,34398,7918
46203,61737,28968,4096
46204,1432,61737,7830
46205,58276,1432,7367
46206,48037,58276,2816
46207,4192,48037,5496
46208,55592,4192,6441
46209,24222,55592,4342
46210,38833,24222,6437
46211,28158,38833,8009
46212,46334,28158,6944
46213,64963,46334,2343
46214,20453,64963,5700
46215,20014,20453,57
46216,6546,20014,2807
46217,35273,6546,4619
46218,43337,35273,1040
46219,11663,43337,4248
46220,37138,11663,6035
46221,37466,37138,105
46222,48117,37466,1333
46223,63235,48117,2462
46224,12972,63235,6325
46225,2568,12972,1812
46226,45563,2568,6014
46227,49862,45563,3687
46228,5644,49862,6809
46229,44414,5644,5998
46230,36996,44414,1983
46231,29377,36996,7240
46232,31523,29377,316
46233,43512,31523,6747
46234,28472,43512,6360
46235,49184,28472,5603
46236,43562,49184,3393
46237,14069,43562,5019
46238,49635,14069,7906
46239,36385,49635,2552
46240,53222,36385,2104
46241,5930,53222,6937
46242,38996,5930,4591
46243,38447,38996,463
46244,23085,38447,6528
46245,13497,23085,3538
46246,63624,13497,6534
46247,49454,63624,1844
46248,39080,49454,2864
46249,52386,39080,2689
46250,46856,52386,3957
46251,49688,46856,3746
46252,42457,49688,3320
46253,56697,42457,3860
46254,29070,56697,5534
46255,50632,29070,5768
46256,56415,50632,818
46257,52569,56415,544
46258,36846,52569,2134
46259,19477,36846,6271
46260,23672,19477,525
46261,31512,23672,1260
46262,28467,31512,645
46263,32291,28467,546
46264,26055,32291,892
46265,11963,26055,2415
46266,6920,11963,1718
46267,38388,6920,4575
46268,35160,38388,917
46269,7468,35160,4750
46270,14681,7468,1166
46271,11077,14681,579
46272,63456,11077,7060
46273,29481,63456,4249
46274,3130,29481,4066
46275,31127,3130,3765
46276,28744,31127,315
46277,7040,28744,3449
46278,44551,7040,5808
46279,62347,44551,2993
46280,37484,62347,3132
46281,46200,37484,1218
46282,60363,46200,3062
46283,46962,60363,2967
46284,39455,46962,1453
46285,26770,39455,7761
46286,25061,26770,302
46287,47396,25061,6936
46288,50802,47396,4074
46289,40561,50802,2816
46290,48872,40561,1043
46291,46352,48872,383
46292,61749,46352,2180
46293,46101,61749,2212
46294,20675,46101,7322
46295,16532,20675,522
46296,6846,16532,2885
46297,14671,6846,1150
46298,16417,14671,3885
46299,35726,16417,6517
46300,60904,35726,3276
46301,23920,60904,5651
46302,7698,23920,2156
46303,42803,7698,5924
46304,32862,42803,1261
46305,33859,32862,131
46306,42986,33859,1141
46307,26142,42986,6206
46308,54040,26142,5792
46309,13886,54040,7332
46310,58729,13886,6762
46311,10667,58729,6552
46312,55078,10667,8145
46313,57331,55078,282
46314,1307,57331,7005
46315,12422,1307,1715
46316,64172,12422,6469
46317,5324,64172,7628
46318,39681,5324,4601
46319,14974,39681,5167
46320,33325,14974,5898
46321,18679,33325,6491
46322,9584,18679,3504
46323,38302,9584,5661
46324,12811,38302,5362
46325,13982,12811,146
46326,64569,13982,6484
46327,59518,64569,648
46328,3150,59518,7302
46329,25179,3150,3522
46330,3594,25179,3466
46331,19925,3594,2171
46332,9891,19925,3438
46333,29419,9891,2697
46334,4116,29419,3167
46335,38227,4116,4264
46336,56488,38227,2367
46337,20512,56488,4497
46338,1005,20512,2681
46339,48557,1005,6088
46340,57958,48557,3065
46341,15644,57958,7151
46342,14262,15644,341
46343,64504,14262,6537
46344,64286,64504,28
46345,25019,64286,4948
46346,9344,25019,2215
46347,58426,9344,6167
46348,22600,58426,6030
46349,30544,22600,1507
46350,52971,30544,5943
46351,34622,52971,2362
46352,58584,34622,3196
46353,35988,58584,3337
46354,36367,35988,83
46355,39336,36367,756
46356,194,39336,4909
46357,5339,194,643
46358,23712,5339,2319
46359,63560,23712,5277
46360,28864,63560,4369
46361,46728,28864,6345
46362,6220,46728,5592
46363,7602,6220,191
46364,34386,7602,4988
46365,36035,34386,338
46366,21351,36035,7156
46367,23821,21351,461
46368,50182,23821,4897
46369,53352,50182,653
46370,40138,53352,2452
46371,63019,40138,3420
46372,33273,63019,3834
46373,7234,33273,5047
46374,25079,7234,4022
46375,22234,25079,1765
46376,22172,22234,8
46377,49272,22172,4828
46378,53121,49272,511
46379,7545,53121,6751
46380,18363,7545,2904
46381,55622,18363,5087
46382,21418,55622,4445
46383,45261,21418,7276
46384,1979,45261,5870
46385,7408,1979,873
46386,42829,7408,6007
46387,33044,42829,1227
46388,49954,33044,2118
46389,38132,49954,2810
46390,33022,38132,641
46391,18010,33022,6356
46392,16988,18010,128
46393,46718,16988,7812
46394,22127,46718,7170
46395,53260,22127,4300
46396,25532,53260,5750
46397,36385,25532,7603
46398,53268,36385,3014
46399,14794,53268,7483
46400,12736,14794,257
46401,62147,12736,6240
46402,54026,62147,1081
46403,39296,54026,2385
46404,6552,39296,4099
46405,62423,6552,7497
46406,17716,62423,5852
46407,31415,17716,2032
46408,1513,31415,4075
46409,63185,1513,7783
46410,61350,63185,814
46411,47912,61350,2705
46412,25037,47912,7004
46413,14294,25037,2755
46414,9031,14294,658
46415,40082,9031,6138
46416,18462,40082,6801
46417,41395,18462,7477
46418,945,41395,5184
46419,8140,945,911
46420,25331,8140,4007
46421,12560,25331,2684
46422,40027,12560,5545
46423,64797,40027,3112
46424,16235,64797,6222
46425,22245,16235,3377
46426,9209,22245,3747
46427,52683,9209,7622
46428,6568,52683,6796
46429,3628,6568,752
46430,4643,3628,897
46431,15089,4643,1306
46432,25886,15089,3069
46433,39128,25886,8120
46434,60212,39128,3709
46435,17813,60212,5588
46436,38157,17813,6675
46437,6149,38157,4513
46438,58996,6149,8142
46439,64505,58996,945
46440,59723,64505,598
46441,29552,59723,4935
46442,53881,29552,5153
46443,12337,53881,7241
46444,17222,12337,3694
46445,17448,17222,237
46446,56265,17448,5116
46447,1013,56265,6919
46448,18249,1013,2199
46449,46725,18249,7737
46450,6596,46725,5608
46451,23992,6596,2191
46452,19966,23992,520
46453,38745,19966,6996
46454,1472,38745,4691
46455,39672,1472,5095
46456,59955,39672,3609
46457,101,59955,7498
46458,16501,101,2050
46459,5079,16501,2676
46460,1760,5079,678
46461,22542,1760,3037
46462,18843,22542,562
46463,17386,18843,334
46464,57704,17386,5200
46465,38992,57704,3879
46466,3537,38992,4784
46467,44113,3537,5168
46468,25631,44113,6409
46469,4338,25631,3741
46470,28352,4338,4038
46471,49927,28352,5560
46472,42251,49927,3265
46473,6395,42251,6078
46474,10624,6395,1583
46475,33659,10624,5471
46476,36078,33659,498
46477,25443,36078,7665
46478,48953,25443,7051
46479,29791,48953,6508
46480,60036,29791,5083
46481,60174,60036,49
46482,17421,60174,5600
46483,14014,17421,3670
46484,30217,14014,2070
46485,43509,30217,7167
46486,14389,43509,4664
46487,62036,14389,6476
46488,35069,62036,3925
46489,36773,35069,235
46490,53097,36773,2073
46491,13081,53097,8078
46492,36395,13081,6054
46493,27373,36395,7320
46494,19077,27373,1037
46495,3102,19077,2259
46496,28134,3102,3135
46497,47827,28134,6886
46498,18280,47827,8119
46499,37788,18280,6814
46500,31381,37788,7457
46501,39623,31381,7178
46502,11039,39623,5691
46503,3146,11039,1258
46504,41330,3146,5543
46505,15898,41330,5101
46506,2627,15898,1675
46507,20462,2627,2229
46508,58254,20462,5516
46509,44721,58254,2471
46510,45983,44721,933
46511,20278,45983,8085
46512,23319,20278,644
46513,49909,23319,4924
46514,49429,49909,124
46515,47816,49429,3963
46516,20701,47816,7490
46517,32525,20701,1530
46518,53953,32525,5561
46519,10647,53953,8042
46520,9746,10647,496
46521,21839,9746,3691
46522,22622,21839,418
46523,20600,22622,260
46524,5713,20600,2245
46525,63987,5713,7668
46526,36072,63987,3747
46527,7924,36072,4675
46528,5601,7924,354
46529,48649,5601,5501
46530,34947,48649,1745
46531,54623,34947,3003
46532,20537,54623,4268
46533,42412,20537,7858
46534,35994,42412,1318
46535,26665,35994,7318
46536,2758,26665,3165
46537,44407,2758,5366
46538,61003,44407,2151
46539,50291,61003,1351
46540,61420,50291,1395
46541,62264,61420,922
46542,17154,62264,5639
46543,51685,17154,4444
46544,1611,51685,6645
46545,46563,1611,5749
46546,45923,46563,208
46547,3518,45923,6107
46548,55363,3518,6847
46549,24777,55363,5905
46550,39021,24777,7956
46551,47915,39021,1128
46552,36792,47915,1682
46553,5641,36792,4918
46554,50907,5641,6682
46555,9436,50907,7232
46556,2586,9436,1496
46557,27718,2586,3275
46558,11469,27718,2065
46559,56276,11469,7907
46560,10399,56276,7785
46561,21401,10399,3936
46562,42407,21401,7879
46563,24449,42407,8004
46564,57554,24449,6122
46565,21961,57554,5795
46566,10297,21961,4030
46567,47884,10297,4710
46568,53585,47884,3403
46569,42425,53585,3741
46570,45855,42425,724
46571,41969,45855,541
46572,24274,41969,8100
46573,45601,24274,7582
46574,39786,45601,1321
46575,60881,39786,3799
46576,40294,60881,3606
46577,12160,40294,5724
46578,8576,12160,448
46579,26502,8576,2240
46580,35329,26502,7600
46581,52560,35329,2282
46582,28736,52560,6050
46583,30072,28736,167
46584,22585,30072,1448
46585,2684,22585,2632
46586,27241,2684,3074
46587,64814,27241,4840
46588,55373,64814,1196
46589,56590,55373,168
46590,59963,56590,1766
46591,30247,59963,4995
46592,14697,30247,2537
46593,8493,14697,776
46594,22366,8493,3790
46595,13290,22366,3222
46596,44072,13290,5112
46597,837,44072,5613
46598,46851,837,5768
46599,15707,46851,4427
46600,43354,15707,4736
46601,55687,43354,3611
46602,39496,55687,2169
46603,17744,39496,7139
46604,57606,17744,5258
46605,8339,57606,6194
46606,36577,8339,5582
46607,39012,36577,720
46608,5554,39012,4538
46609,36724,5554,4952
46610,62963,36724,3920
46611,5130,62963,7231
46612,26593,5130,3709
46613,30412,26593,549
46614,25923,30412,625
46615,31460,25923,1012
46616,54748,31460,5607
46617,57167,54748,338
46618,63119,57167,1336
46619,47701,63119,2459
46620,62389,47701,2364
46621,7029,62389,7448
46622,10555,7029,1609
46623,62804,10555,7053
46624,8072,62804,7515
46625,49259,8072,7164
46626,14896,49259,8011
46627,26755,14896,2646
46628,46595,26755,7120
46629,14922,46595,4489
46630,5633,14922,1417
46631,31615,5633,3503
46632,2856,31615,3594
46633,28554,2856,3220
46634,18766,28554,1240
46635,37753,18766,6982
46636,11090,37753,5893
46637,10168,11090,413
46638,37740,10168,5786
46639,31493,37740,7437
46640,43125,31493,6766
46641,10598,43125,4130
46642,65349,10598,6852
46643,29489,65349,4494
46644,63401,29489,4243
46645,17251,63401,5785
46646,42621,17251,7331
46647,16857,42621,7412
46648,8937,16857,3174
46649,46380,8937,4856
46650,33494,46380,1791
46651,53561,33494,2685
46652,54039,53561,69
46653,43681,54039,3894
46654,61909,43681,2926
46655,13507,61909,6306
46656,63042,13507,6224
46657,48892,63042,2327
46658,52900,48892,3595
46659,10035,52900,7474
46660,34347,10035,5155
46661,47870,34347,1946
46662,17978,47870,8088
46663,21983,17978,636
46664,13061,21983,3291
46665,618,13061,1581
46666,51640,618,6522
46667,3411,51640,6301
46668,63100,3411,8037
46669,25782,63100,4697
46670,49942,25782,5364
46671,6940,49942,6913
46672,54009,6940,6460
46673,17664,54009,4863
46674,61438,17664,5471
46675,63716,61438,739
46676,17187,63716,6008
46677,19774,17187,451
46678,34551,19774,6521
46679,38078,34551,585
46680,7591,38078,4387
46681,8377,7591,1955
46682,35526,8377,5455
46683,19139,35526,6144
46684,61756,19139,6015
46685,49596,61756,1552
46686,61456,49596,1589
46687,58333,61456,633
46688,7393,58333,8167
46689,40583,7393,4172
46690,31043,40583,7416
46691,44514,31043,6804
46692,10344,44514,4273
46693,31114,10344,2620
46694,27830,31114,679
46695,228,27830,3466
46696,8504,228,1083
46697,41167,8504,4158
46698,35087,41167,1336
46699,50630,35087,2457
46700,65358,50630,1873
46701,10423,65358,6911
46702,56293,10423,7786
46703,53778,56293,318
46704,22148,53778,4242
46705,7656,22148,2413
46706,24229,7656,2153
46707,11530,24229,3701
46708,55317,11530,7843
46709,57989,55317,1874
46710,32185,57989,5095
46711,37372,32185,7560
46712,26720,37372,7987
46713,10911,26720,2143
46714,60902,10911,6383
46715,50138,60902,1479
46716,52460,50138,486
46717,19436,52460,4320
46718,29685,19436,1795
46719,34313,29685,7871
46720,13996,34313,5652
46721,54454,13996,7235
46722,33429,54454,2756
46723,20088,33429,6557
46724,11395,20088,3167
46725,40469,11395,5714
46726,53887,40469,2445
46727,1268,53887,6865
46728,39433,1268,5087
46729,52576,39433,2797
46730,22746,52576,4791
46731,25531,22746,1900
46732,1679,25531,3238
46733,30945,1679,4045
46734,16353,30945,2272
46735,52558,16353,7765
46736,14432,52558,7845
46737,58311,14432,7028
46738,50627,58311,1216
46739,43915,50627,3529
46740,51273,43915,3192
46741,34144,51273,2469
46742,9674,34144,5141
46743,44026,9674,4550
46744,26971,44026,6228
46745,20358,26971,1243
46746,61374,20358,5127
46747,28006,61374,4187
46748,59631,28006,4273
46749,59482,59631,22
46750,29067,59482,4922
46751,29359,29067,100
46752,10986,29359,2824
46753,52015,10986,7224
46754,5921,52015,7041
46755,28382,5921,3903
46756,42562,28382,6419
46757,33993,42562,1105
46758,58523,33993,3082
46759,15993,58523,7004
46760,9664,15993,887
46761,32455,9664,2912
46762,28322,32455,524
46763,8729,28322,2455
46764,53511,8729,7779
46765,3676,53511,7147
46766,62739,3676,8041
46767,3640,62739,8037
46768,49620,3640,6653
46769,47685,49620,3954
46770,33759,47685,1843
46771,9295,33759,5362
46772,43398,9295,4537
46773,60406,43398,2126
46774,15922,60406,6840
46775,43296,15922,4834
46776,19168,43296,7288
46777,32790,19168,6494
46778,14295,32790,5880
46779,3152,14295,1904
46780,52238,3152,6155
46781,59949,52238,1220
46782,32987,59949,3422
46783,54584,32987,2748
46784,9445,54584,7739
46785,57244,9445,8047
46786,18287,57244,4894
46787,35067,18287,6642
46788,11630,35067,5298
46789,48588,11630,4628
46790,13330,48588,4411
